h3_start,hour,trip_count
892a100d22bffff,17,5357
892a100d22bffff,18,5573
892a100d22bffff,19,4383
892a100d22bffff,20,3229
892a100d22bffff,21,2618
892a100d22bffff,22,2073
892a100d22bffff,23,1354
892a100d22fffff,0,1188
892a100d22fffff,1,768
892a100d22fffff,2,528
892a100d22fffff,3,313
892a100d22fffff,4,188
892a100d22fffff,5,232
892a100d22fffff,6,915
892a100d22fffff,7,2132
892a100d22fffff,8,2915
892a100d22fffff,9,2824
892a100d22fffff,10,2545
892a100d22fffff,11,2544
892a100d22fffff,12,2926
892a100d22fffff,13,3014
892a100d22fffff,14,3121
892a100d22fffff,15,3316
892a100d22fffff,16,3385
892a100d22fffff,17,4289
892a100d22fffff,18,4631
892a100d22fffff,19,4007
892a100d22fffff,20,3009
892a100d22fffff,21,2579
892a100d22fffff,22,2221
892a100d22fffff,23,1657
892a100d233ffff,0,585
892a100d233ffff,1,335
892a100d233ffff,2,210
892a100d233ffff,3,128
892a100d233ffff,4,103
892a100d233ffff,5,366
892a100d233ffff,6,1503
892a100d233ffff,7,2362
892a100d233ffff,8,4285
892a100d233ffff,9,3028
892a100d233ffff,10,2379
892a100d233ffff,11,2591
892a100d233ffff,12,2536
892a100d233ffff,13,2439
892a100d233ffff,14,2833
892a100d233ffff,15,3128
892a100d233ffff,16,3147
892a100d233ffff,17,4202
892a100d233ffff,18,4030
892a100d233ffff,19,3239
892a100d233ffff,20,2288
892a100d233ffff,21,1604
892a100d233ffff,22,1195
892a100d233ffff,23,885
892a100d237ffff,0,268
892a100d237ffff,1,187
892a100d237ffff,2,98
892a100d237ffff,3,80
892a100d237ffff,4,83
892a100d237ffff,5,235
892a100d237ffff,6,943
892a100d237ffff,7,1400
892a100d237ffff,8,2245
892a100d237ffff,9,1524
892a100d237ffff,10,1123
892a100d237ffff,11,1251
892a100d237ffff,12,1328
892a100d237ffff,13,1336
892a100d237ffff,14,1469
892a100d237ffff,15,1532
892a100d237ffff,16,1790
892a100d237ffff,17,2067
892a100d237ffff,18,2120
892a100d237ffff,19,1734
892a100d237ffff,20,1178
892a100d237ffff,21,871
892a100d237ffff,22,571
892a100d237ffff,23,453
892a100d23bffff,0,491
892a100d23bffff,1,259
892a100d23bffff,2,140
892a100d23bffff,3,63
892a100d23bffff,4,51
892a100d23bffff,5,189
892a100d23bffff,6,444
892a100d23bffff,7,1067
892a100d23bffff,8,1949
892a100d23bffff,9,1925
892a100d23bffff,10,1482
892a100d23bffff,11,1830
892a100d23bffff,12,1870
892a100d23bffff,13,1936
892a100d23bffff,14,2022
892a100d23bffff,15,2539
892a100d23bffff,16,2830
892a100d23bffff,17,3447
892a100d23bffff,18,3302
892a100d23bffff,19,2415
892a100d23bffff,20,1855
892a100d23bffff,21,1418
892a100d23bffff,22,1154
892a100d23bffff,23,793
892a100d243ffff,0,785
892a100d243ffff,1,476
892a100d243ffff,2,269
892a100d243ffff,3,191
892a100d243ffff,4,241
892a100d243ffff,5,566
892a100d243ffff,6,1337
892a100d243ffff,7,2338
892a100d243ffff,8,4254
892a100d243ffff,9,3448
892a100d243ffff,10,2718
892a100d243ffff,11,2730
892a100d243ffff,12,2981
892a100d243ffff,13,3066
892a100d243ffff,14,3306
892a100d243ffff,15,3390
892a100d243ffff,16,3568
892a100d243ffff,17,4435
892a100d243ffff,18,4746
892a100d243ffff,19,3680
892a100d243ffff,20,2575
892a100d243ffff,21,2179
892a100d243ffff,22,2071
892a100d243ffff,23,1225
892a100d247ffff,0,546
892a100d247ffff,1,355
892a100d247ffff,2,221
892a100d247ffff,3,125
892a100d247ffff,4,89
892a100d247ffff,5,406
892a100d247ffff,6,1217
892a100d247ffff,7,2500
892a100d247ffff,8,4668
892a100d247ffff,9,4318
892a100d247ffff,10,3692
892a100d247ffff,11,4098
892a100d247ffff,12,4736
892a100d247ffff,13,4924
892a100d247ffff,14,4829
892a100d247ffff,15,5135
892a100d247ffff,16,5852
892a100d247ffff,17,7449
892a100d247ffff,18,8166
892a100d247ffff,19,5805
892a100d247ffff,20,4041
892a100d247ffff,21,2016
892a100d247ffff,22,1331
892a100d247ffff,23,882
892a100d24bffff,0,665
892a100d24bffff,1,407
892a100d24bffff,2,290
892a100d24bffff,3,189
892a100d24bffff,4,156
892a100d24bffff,5,308
892a100d24bffff,6,1075
892a100d24bffff,7,2048
892a100d24bffff,8,3578
892a100d24bffff,9,2992
892a100d24bffff,10,2774
892a100d24bffff,11,2748
892a100d24bffff,12,3031
892a100d24bffff,13,3065
892a100d24bffff,14,3526
892a100d24bffff,15,3559
892a100d24bffff,16,3751
892a100d24bffff,17,4928
892a100d24bffff,18,4949
892a100d24bffff,19,3609
892a100d24bffff,20,2504
892a100d24bffff,21,1869
892a100d24bffff,22,1581
892a100d24bffff,23,996
892a100d24fffff,0,600
892a100d24fffff,1,380
892a100d24fffff,2,241
892a100d24fffff,3,173
892a100d24fffff,4,141
892a100d24fffff,5,254
892a100d24fffff,6,871
892a100d24fffff,7,1249
892a100d24fffff,8,3532
892a100d24fffff,9,3192
892a100d24fffff,10,2254
892a100d24fffff,11,2219
892a100d24fffff,12,2583
892a100d24fffff,13,2746
892a100d24fffff,14,3163
892a100d24fffff,15,3303
892a100d24fffff,16,4030
892a100d24fffff,17,4837
892a100d24fffff,18,4441
892a100d24fffff,19,3303
892a100d24fffff,20,2173
892a100d24fffff,21,1653
892a100d24fffff,22,1212
892a100d24fffff,23,919
892a100d253ffff,0,308
892a100d253ffff,1,207
892a100d253ffff,2,167
892a100d253ffff,3,81
892a100d253ffff,4,103
892a100d253ffff,5,202
892a100d253ffff,6,760
892a100d253ffff,7,1446
892a100d253ffff,8,2205
892a100d253ffff,9,1528
892a100d253ffff,10,1270
892a100d253ffff,11,1308
892a100d253ffff,12,1408
892a100d253ffff,13,1536
892a100d253ffff,14,1639
892a100d253ffff,15,1555
892a100d253ffff,16,1684
892a100d253ffff,17,2141
892a100d253ffff,18,2498
892a100d253ffff,19,1692
892a100d253ffff,20,1220
892a100d253ffff,21,939
892a100d253ffff,22,897
892a100d253ffff,23,550
892a100d257ffff,0,284
892a100d257ffff,1,185
892a100d257ffff,2,122
892a100d257ffff,3,79
892a100d257ffff,4,63
892a100d257ffff,5,235
892a100d257ffff,6,438
892a100d257ffff,7,865
892a100d257ffff,8,1390
892a100d257ffff,9,1466
892a100d257ffff,10,1139
892a100d257ffff,11,1342
892a100d257ffff,12,1570
892a100d257ffff,13,1636
892a100d257ffff,14,1601
892a100d257ffff,15,1782
892a100d257ffff,16,1952
892a100d257ffff,17,2500
892a100d257ffff,18,2793
892a100d257ffff,19,2161
892a100d257ffff,20,1496
892a100d257ffff,21,1102
892a100d257ffff,22,787
892a100d257ffff,23,491
892a100d25bffff,0,162
892a100d25bffff,1,86
892a100d25bffff,2,74
892a100d25bffff,3,45
892a100d25bffff,4,51
892a100d25bffff,5,151
892a100d25bffff,6,412
892a100d25bffff,7,819
892a100d25bffff,8,1300
892a100d25bffff,9,1030
892a100d25bffff,10,1015
892a100d25bffff,11,998
892a100d25bffff,12,991
892a100d25bffff,13,919
892a100d25bffff,14,938
892a100d25bffff,15,1050
892a100d25bffff,16,999
892a100d25bffff,17,1308
892a100d25bffff,18,1511
892a100d25bffff,19,1220
892a100d25bffff,20,732
892a100d25bffff,21,585
892a100d25bffff,22,434
892a100d25bffff,23,284
892a100d263ffff,0,293
892a100d263ffff,1,163
892a100d263ffff,2,95
892a100d263ffff,3,60
892a100d263ffff,4,32
892a100d263ffff,5,115
892a100d263ffff,6,209
892a100d263ffff,7,653
892a100d263ffff,8,1338
892a100d263ffff,9,1338
892a100d263ffff,10,1263
892a100d263ffff,11,1415
892a100d263ffff,12,1691
892a100d263ffff,13,1705
892a100d263ffff,14,1882
892a100d263ffff,15,2207
892a100d263ffff,16,2290
892a100d263ffff,17,2534
892a100d263ffff,18,2680
892a100d263ffff,19,1842
892a100d263ffff,20,1157
892a100d263ffff,21,847
892a100d263ffff,22,569
892a100d263ffff,23,429
892a100d267ffff,0,471
892a100d267ffff,1,281
892a100d267ffff,2,179
892a100d267ffff,3,124
892a100d267ffff,4,92
892a100d267ffff,5,103
892a100d267ffff,6,383
892a100d267ffff,7,692
892a100d267ffff,8,1693
892a100d267ffff,9,1931
892a100d267ffff,10,1869
892a100d267ffff,11,2029
892a100d267ffff,12,2492
892a100d267ffff,13,2654
892a100d267ffff,14,2761
892a100d267ffff,15,2974
892a100d267ffff,16,2968
892a100d267ffff,17,3581
892a100d267ffff,18,3606
892a100d267ffff,19,2623
892a100d267ffff,20,1960
892a100d267ffff,21,1439
892a100d267ffff,22,974
892a100d267ffff,23,727
892a100d26bffff,0,962
892a100d26bffff,1,580
892a100d26bffff,2,352
892a100d26bffff,3,156
892a100d26bffff,4,104
892a100d26bffff,5,227
892a100d26bffff,6,870
892a100d26bffff,7,2117
892a100d26bffff,8,3574
892a100d26bffff,9,3058
892a100d26bffff,10,2486
892a100d26bffff,11,2651
892a100d26bffff,12,2800
892a100d26bffff,13,2960
892a100d26bffff,14,3030
892a100d26bffff,15,3342
892a100d26bffff,16,3595
892a100d26bffff,17,4160
892a100d26bffff,18,4518
892a100d26bffff,19,3796
892a100d26bffff,20,2891
892a100d26bffff,21,2272
892a100d26bffff,22,1900
892a100d26bffff,23,1442
892a100d26fffff,0,421
892a100d26fffff,1,248
892a100d26fffff,2,144
892a100d26fffff,3,93
892a100d26fffff,4,51
892a100d26fffff,5,196
892a100d26fffff,6,442
892a100d26fffff,7,946
892a100d26fffff,8,1739
892a100d26fffff,9,1629
892a100d26fffff,10,1354
892a100d26fffff,11,1508
892a100d26fffff,12,1607
892a100d26fffff,13,1805
892a100d26fffff,14,1949
892a100d26fffff,15,2139
892a100d26fffff,16,2209
892a100d26fffff,17,2518
892a100d26fffff,18,2543
892a100d26fffff,19,2161
892a100d26fffff,20,1595
892a100d26fffff,21,1407
892a100d26fffff,22,1009
892a100d26fffff,23,782
892a100d273ffff,0,111
892a100d273ffff,1,79
892a100d273ffff,2,47
892a100d273ffff,3,29
892a100d273ffff,4,13
892a100d273ffff,5,33
892a100d273ffff,6,312
892a100d273ffff,7,560
892a100d273ffff,8,1313
892a100d273ffff,9,1294
892a100d273ffff,10,938
892a100d273ffff,11,1184
892a100d273ffff,12,1468
892a100d273ffff,13,1506
892a100d273ffff,14,1686
892a100d273ffff,15,1723
892a100d273ffff,16,1940
892a100d273ffff,17,3043
892a100d273ffff,18,3114
892a100d273ffff,19,1810
892a100d273ffff,20,921
892a100d273ffff,21,465
892a100d273ffff,22,311
892a100d273ffff,23,202
892a100d277ffff,0,540
892a100d277ffff,1,274
892a100d277ffff,2,176
892a100d277ffff,3,97
892a100d277ffff,4,87
892a100d277ffff,5,185
892a100d277ffff,6,469
892a100d277ffff,7,1362
892a100d277ffff,8,2800
892a100d277ffff,9,2956
892a100d277ffff,10,2982
892a100d277ffff,11,3516
892a100d277ffff,12,4063
892a100d277ffff,13,4220
892a100d277ffff,14,4731
892a100d277ffff,15,4735
892a100d277ffff,16,5364
892a100d277ffff,17,6391
892a100d277ffff,18,6133
892a100d277ffff,19,4080
892a100d277ffff,20,2657
892a100d277ffff,21,1819
892a100d277ffff,22,1302
892a100d277ffff,23,884
892a100d27bffff,0,747
892a100d27bffff,1,412
892a100d27bffff,2,263
892a100d27bffff,3,186
892a100d27bffff,4,144
892a100d27bffff,5,371
892a100d27bffff,6,1339
892a100d27bffff,7,2167
892a100d27bffff,8,3757
892a100d27bffff,9,3283
892a100d27bffff,10,2824
892a100d27bffff,11,3008
892a100d27bffff,12,3356
892a100d27bffff,13,3545
892a100d27bffff,14,3827
892a100d27bffff,15,3871
892a100d27bffff,16,4132
892a100d27bffff,17,5070
892a100d27bffff,18,5260
892a100d27bffff,19,4138
892a100d27bffff,20,2816
892a100d27bffff,21,2055
892a100d27bffff,22,1571
892a100d27bffff,23,1215
892a100d283ffff,0,219
892a100d283ffff,1,105
892a100d283ffff,2,84
892a100d283ffff,3,48
892a100d283ffff,4,71
892a100d283ffff,5,326
892a100d283ffff,6,425
892a100d283ffff,7,567
892a100d283ffff,8,879
892a100d283ffff,9,643
892a100d283ffff,10,633
892a100d283ffff,11,800
892a100d283ffff,12,828
892a100d283ffff,13,848
892a100d283ffff,14,816
892a100d283ffff,15,955
892a100d283ffff,16,1168
892a100d283ffff,17,1500
892a100d283ffff,18,1664
892a100d283ffff,19,1303
892a100d283ffff,20,934
892a100d283ffff,21,728
892a100d283ffff,22,564
892a100d283ffff,23,562
892a100d28bffff,0,473
892a100d28bffff,1,289
892a100d28bffff,2,201
892a100d28bffff,3,138
892a100d28bffff,4,94
892a100d28bffff,5,123
892a100d28bffff,6,365
892a100d28bffff,7,836
892a100d28bffff,8,1768
892a100d28bffff,9,1770
892a100d28bffff,10,1499
892a100d28bffff,11,1645
892a100d28bffff,12,1888
892a100d28bffff,13,1927
892a100d28bffff,14,2066
892a100d28bffff,15,2184
892a100d28bffff,16,2749
892a100d28bffff,17,3512
892a100d28bffff,18,3222
892a100d28bffff,19,2154
892a100d28bffff,20,1393
892a100d28bffff,21,1102
892a100d28bffff,22,926
892a100d28bffff,23,739
892a100d28fffff,0,608
892a100d28fffff,1,318
892a100d28fffff,2,179
892a100d28fffff,3,123
892a100d28fffff,4,116
892a100d28fffff,5,240
892a100d28fffff,6,1258
892a100d28fffff,7,2452
892a100d28fffff,8,3617
892a100d28fffff,9,3338
892a100d28fffff,10,2497
892a100d28fffff,11,2688
892a100d28fffff,12,3105
892a100d28fffff,13,2852
892a100d28fffff,14,2930
892a100d28fffff,15,3121
892a100d28fffff,16,3682
892a100d28fffff,17,4594
892a100d28fffff,18,4117
892a100d28fffff,19,2884
892a100d28fffff,20,2014
892a100d28fffff,21,1520
892a100d28fffff,22,1154
892a100d28fffff,23,925
892a100d293ffff,0,339
892a100d293ffff,1,225
892a100d293ffff,2,124
892a100d293ffff,3,81
892a100d293ffff,4,83
892a100d293ffff,5,175
892a100d293ffff,6,938
892a100d293ffff,7,2220
892a100d293ffff,8,3913
892a100d293ffff,9,3391
892a100d293ffff,10,2236
892a100d293ffff,11,2210
892a100d293ffff,12,2445
892a100d293ffff,13,2242
892a100d293ffff,14,2556
892a100d293ffff,15,2738
892a100d293ffff,16,3881
892a100d293ffff,17,5822
892a100d293ffff,18,4987
892a100d293ffff,19,2500
892a100d293ffff,20,1578
892a100d293ffff,21,1185
892a100d293ffff,22,939
892a100d293ffff,23,659
892a100d297ffff,0,186
892a100d297ffff,1,92
892a100d297ffff,2,66
892a100d297ffff,3,62
892a100d297ffff,4,39
892a100d297ffff,5,246
892a100d297ffff,6,433
892a100d297ffff,7,916
892a100d297ffff,8,1632
892a100d297ffff,9,1239
892a100d297ffff,10,957
892a100d297ffff,11,873
892a100d297ffff,12,939
892a100d297ffff,13,939
892a100d297ffff,14,1025
892a100d297ffff,15,1062
892a100d297ffff,16,1188
892a100d297ffff,17,1720
892a100d297ffff,18,1749
892a100d297ffff,19,1293
892a100d297ffff,20,848
892a100d297ffff,21,587
892a100d297ffff,22,581
892a100d297ffff,23,403
892a100d29bffff,0,141
892a100d29bffff,1,99
892a100d29bffff,2,68
892a100d29bffff,3,38
892a100d29bffff,4,25
892a100d29bffff,5,37
892a100d29bffff,6,143
892a100d29bffff,7,376
892a100d29bffff,8,683
892a100d29bffff,9,893
892a100d29bffff,10,731
892a100d29bffff,11,891
892a100d29bffff,12,1009
892a100d29bffff,13,1026
892a100d29bffff,14,1097
892a100d29bffff,15,1268
892a100d29bffff,16,1685
892a100d29bffff,17,2014
892a100d29bffff,18,1505
892a100d29bffff,19,861
892a100d29bffff,20,497
892a100d29bffff,21,388
892a100d29bffff,22,348
892a100d29bffff,23,259
892a100d2a3ffff,0,404
892a100d2a3ffff,1,178
892a100d2a3ffff,2,94
892a100d2a3ffff,3,74
892a100d2a3ffff,4,95
892a100d2a3ffff,5,205
892a100d2a3ffff,6,942
892a100d2a3ffff,7,2016
892a100d2a3ffff,8,3260
892a100d2a3ffff,9,2365
892a100d2a3ffff,10,1752
892a100d2a3ffff,11,1667
892a100d2a3ffff,12,1840
892a100d2a3ffff,13,1803
892a100d2a3ffff,14,1953
892a100d2a3ffff,15,2499
892a100d2a3ffff,16,3337
892a100d2a3ffff,17,3241
892a100d2a3ffff,18,2106
892a100d2a3ffff,19,1509
892a100d2a3ffff,20,870
892a100d2a3ffff,21,673
892a100d2a3ffff,22,481
892a100d2a3ffff,23,428
892a100d2abffff,0,676
892a100d2abffff,1,396
892a100d2abffff,2,219
892a100d2abffff,3,128
892a100d2abffff,4,92
892a100d2abffff,5,576
892a100d2abffff,6,984
892a100d2abffff,7,1723
892a100d2abffff,8,2356
892a100d2abffff,9,1911
892a100d2abffff,10,1621
892a100d2abffff,11,1550
892a100d2abffff,12,1776
892a100d2abffff,13,1776
892a100d2abffff,14,1848
892a100d2abffff,15,2063
892a100d2abffff,16,2543
892a100d2abffff,17,3423
892a100d2abffff,18,3530
892a100d2abffff,19,2802
892a100d2abffff,20,1933
892a100d2abffff,21,1461
892a100d2abffff,22,1222
892a100d2abffff,23,978
892a100d2afffff,0,198
892a100d2afffff,1,113
892a100d2afffff,2,67
892a100d2afffff,3,67
892a100d2afffff,4,41
892a100d2afffff,5,217
892a100d2afffff,6,642
892a100d2afffff,7,1042
892a100d2afffff,8,2216
892a100d2afffff,9,1496
892a100d2afffff,10,961
892a100d2afffff,11,1034
892a100d2afffff,12,1078
892a100d2afffff,13,1146
892a100d2afffff,14,1241
892a100d2afffff,15,1511
892a100d2afffff,16,1616
892a100d2afffff,17,1754
892a100d2afffff,18,1702
892a100d2afffff,19,1320
892a100d2afffff,20,711
892a100d2afffff,21,474
892a100d2afffff,22,414
892a100d2afffff,23,296
892a100d2b3ffff,0,645
892a100d2b3ffff,1,214
892a100d2b3ffff,2,165
892a100d2b3ffff,3,124
892a100d2b3ffff,4,231
892a100d2b3ffff,5,304
892a100d2b3ffff,6,1507
892a100d2b3ffff,7,3619
892a100d2b3ffff,8,4668
892a100d2b3ffff,9,3317
892a100d2b3ffff,10,2481
892a100d2b3ffff,11,2470
892a100d2b3ffff,12,2747
892a100d2b3ffff,13,2786
892a100d2b3ffff,14,3234
892a100d2b3ffff,15,3652
892a100d2b3ffff,16,4292
892a100d2b3ffff,17,4819
892a100d2b3ffff,18,3964
892a100d2b3ffff,19,3069
892a100d2b3ffff,20,1800
892a100d2b3ffff,21,1223
892a100d2b3ffff,22,1125
892a100d2b3ffff,23,1009
892a100d2bbffff,0,746
892a100d2bbffff,1,357
892a100d2bbffff,2,180
892a100d2bbffff,3,133
892a100d2bbffff,4,195
892a100d2bbffff,5,344
892a100d2bbffff,6,911
892a100d2bbffff,7,1686
892a100d2bbffff,8,2943
892a100d2bbffff,9,2535
892a100d2bbffff,10,2039
892a100d2bbffff,11,2153
892a100d2bbffff,12,2461
892a100d2bbffff,13,2430
892a100d2bbffff,14,2612
892a100d2bbffff,15,2859
892a100d2bbffff,16,3363
892a100d2bbffff,17,4529
892a100d2bbffff,18,4434
892a100d2bbffff,19,3778
892a100d2bbffff,20,2425
892a100d2bbffff,21,1978
892a100d2bbffff,22,1457
892a100d2bbffff,23,1063
892a100d2c3ffff,0,1773
892a100d2c3ffff,1,948
892a100d2c3ffff,2,576
892a100d2c3ffff,3,423
892a100d2c3ffff,4,479
892a100d2c3ffff,5,1594
892a100d2c3ffff,6,3695
892a100d2c3ffff,7,4854
892a100d2c3ffff,8,6321
892a100d2c3ffff,9,6038
892a100d2c3ffff,10,4136
892a100d2c3ffff,11,4320
892a100d2c3ffff,12,4618
892a100d2c3ffff,13,5305
892a100d2c3ffff,14,5818
892a100d2c3ffff,15,6219
892a100d2c3ffff,16,7402
892a100d2c3ffff,17,10896
892a100d2c3ffff,18,10267
892a100d2c3ffff,19,7044
892a100d2c3ffff,20,4969
892a100d2c3ffff,21,4136
892a100d2c3ffff,22,3692
892a100d2c3ffff,23,2648
892a100d2c7ffff,0,374
892a100d2c7ffff,1,202
892a100d2c7ffff,2,97
892a100d2c7ffff,3,70
892a100d2c7ffff,4,32
892a100d2c7ffff,5,96
892a100d2c7ffff,6,273
892a100d2c7ffff,7,698
892a100d2c7ffff,8,1173
892a100d2c7ffff,9,1332
892a100d2c7ffff,10,1086
892a100d2c7ffff,11,1028
892a100d2c7ffff,12,1075
892a100d2c7ffff,13,1260
892a100d2c7ffff,14,1296
892a100d2c7ffff,15,1367
892a100d2c7ffff,16,1561
892a100d2c7ffff,17,2362
892a100d2c7ffff,18,2098
892a100d2c7ffff,19,1461
892a100d2c7ffff,20,987
892a100d2c7ffff,21,751
892a100d2c7ffff,22,637
892a100d2c7ffff,23,467
892a100d2cbffff,0,715
892a100d2cbffff,1,389
892a100d2cbffff,2,166
892a100d2cbffff,3,107
892a100d2cbffff,4,114
892a100d2cbffff,5,644
892a100d2cbffff,6,2271
892a100d2cbffff,7,3343
892a100d2cbffff,8,3393
892a100d2cbffff,9,3234
892a100d2cbffff,10,1949
892a100d2cbffff,11,2032
892a100d2cbffff,12,2167
892a100d2cbffff,13,2291
892a100d2cbffff,14,2372
892a100d2cbffff,15,2531
892a100d2cbffff,16,2930
892a100d2cbffff,17,4189
892a100d2cbffff,18,4441
892a100d2cbffff,19,3327
892a100d2cbffff,20,2050
892a100d2cbffff,21,1691
892a100d2cbffff,22,1512
892a100d2cbffff,23,1266
892a100d2cfffff,0,219
892a100d2cfffff,1,167
892a100d2cfffff,2,117
892a100d2cfffff,3,66
892a100d2cfffff,4,63
892a100d2cfffff,5,124
892a100d2cfffff,6,253
892a100d2cfffff,7,1037
892a100d2cfffff,8,1784
892a100d2cfffff,9,2201
892a100d2cfffff,10,1471
892a100d2cfffff,11,1564
892a100d2cfffff,12,1814
892a100d2cfffff,13,1712
892a100d2cfffff,14,1794
892a100d2cfffff,15,1720
892a100d2cfffff,16,2088
892a100d2cfffff,17,2719
892a100d2cfffff,18,2564
892a100d2cfffff,19,1626
892a100d2cfffff,20,1142
892a100d2cfffff,21,781
892a100d2cfffff,22,549
892a100d2cfffff,23,434
892a100d2d3ffff,0,752
892a100d2d3ffff,1,444
892a100d2d3ffff,2,339
892a100d2d3ffff,3,223
892a100d2d3ffff,4,162
892a100d2d3ffff,5,571
892a100d2d3ffff,6,1169
892a100d2d3ffff,7,2004
892a100d2d3ffff,8,3292
892a100d2d3ffff,9,2876
892a100d2d3ffff,10,2336
892a100d2d3ffff,11,2614
892a100d2d3ffff,12,3222
892a100d2d3ffff,13,3331
892a100d2d3ffff,14,3472
892a100d2d3ffff,15,3641
892a100d2d3ffff,16,4743
892a100d2d3ffff,17,7722
892a100d2d3ffff,18,6087
892a100d2d3ffff,19,3476
892a100d2d3ffff,20,2220
892a100d2d3ffff,21,1594
892a100d2d3ffff,22,1397
892a100d2d3ffff,23,901
892a100d2dbffff,0,711
892a100d2dbffff,1,422
892a100d2dbffff,2,246
892a100d2dbffff,3,140
892a100d2dbffff,4,175
892a100d2dbffff,5,635
892a100d2dbffff,6,1600
892a100d2dbffff,7,2041
892a100d2dbffff,8,2773
892a100d2dbffff,9,2389
892a100d2dbffff,10,1630
892a100d2dbffff,11,1746
892a100d2dbffff,12,1959
892a100d2dbffff,13,2141
892a100d2dbffff,14,2401
892a100d2dbffff,15,2777
892a100d2dbffff,16,3370
892a100d2dbffff,17,4750
892a100d2dbffff,18,4223
892a100d2dbffff,19,2823
892a100d2dbffff,20,1923
892a100d2dbffff,21,1776
892a100d2dbffff,22,1491
892a100d2dbffff,23,1164
892a100d307ffff,0,9
892a100d307ffff,1,4
892a100d307ffff,2,2
